total_gasto;media_gasto;qtd_transacoes;max_gasto
-0.03428575543145933;0.35613434445275355;-0.25040039669451575;0.48975495952280373
-0.031751538689717966;-0.1966954161406814;0.10910020901573698;-0.20275933619373712
-0.051093739739292404;-0.20518714602761365;-0.18748779069522153;-0.3359759212631917
-0.05133857249852178;-0.2131233695224799;-0.17850027555246523;-0.34355856886165037
-0.0356047484018847;-0.1845097262165384;0.0012500273026611588;-0.16002815784232188
0.19705470652115936;-0.18701665111376717;3.308655599836986;-0.20275933619373712
-0.035632512637415535;-0.13324178197601846;-0.10660015441041466;-0.20275933619373712
-0.028266050196914413;-0.17967439367303728;0.08213766358746803;-0.2155786896991617
-0.05216362172078387;-0.10340121941083864;-0.25938791183727206;-0.1513537286369846
-0.03318276880356447;-0.17732083616804206;0.010237542445417478;-0.1813937470180295
-0.029705246669521092;-0.022151279256119767;-0.16052524526695258;0.05362773391475435
-0.05206834997101867;-0.19702101122601828;-0.2144503361234905;-0.31386039990741676
-0.022489141874360165;-0.15790293786292328;0.07315014844471171;-0.10821660409123089
-0.046230808806789744;-0.12416082613485546;-0.20546282098073418;-0.22412492536944473
-0.05498781392139559;-0.12725619776579838;-0.27736294212278473;-0.31610378677086604
-0.05500259594265057;-0.1282768514363936;-0.27736294212278473;-0.28394857506142607
-0.05586443794037171;-0.2311662791940317;-0.25938791183727206;-0.36293929480293474
-0.021464019027087902;0.10422235047314808;-0.17850027555246523;0.030125585821475964
-0.0018872234645425398;-0.18687626277846442;0.48657584501150236;-0.009016173548420409
-0.04295861219353176;0.004843802543062153;-0.23242536640900313;-0.20275933619373712
-0.05594082646937205;-0.11156950462491363;-0.28635045726554104;-0.33095287124798284
-0.005891823498185041;-0.14106809852429275;0.18100033015778752;-0.24549051454515236
-0.041991496240046555;0.14331114510078233;-0.25040039669451575;0.2356625536917833
-0.04989229481812828;0.2245739198226165;-0.27736294212278473;-0.05320021196378376
-0.056176866728932774;-0.14416523063194686;-0.28635045726554104;-0.34804534258854897
-0.05570336996825395;-0.22560565206051938;-0.25938791183727206;-0.3691972758724995
-0.0328243416694215;-0.1147755271043197;-0.10660015441041466;0.051491174997183586
-0.04639833838101298;-0.1820019928651578;-0.15153773012419625;-0.2561733091330062
-0.04489119181868526;-0.12101485704740622;-0.19647530583797784;-0.2989044874844214
0.038712173260422554;-0.06776715156066937;0.27986299672810705;0.11083623549162912
-0.03413215223255018;-0.047789272926990964;-0.1695127604097089;0.08781267659588654
0.028429698958340587;-0.11910029678315041;0.38771317844118286;-0.20275933619373712
-0.053518817366019364;-0.17505945974141293;-0.25040039669451575;-0.2347671253378647
0.015410632896976383;1.1563349711309137;-0.23242536640900313;0.9232072133660545
-0.040324491411931326;-0.06368453109069502;-0.19647530583797784;-0.08482983017950131
-0.049859750767341345;-0.13129981399027804;-0.23242536640900313;-0.20275933619373712
-0.05109978827094365;-0.13596536830830255;-0.24141288155175944;-0.26685610372086
-0.05239281681281734;-0.22790976244264152;-0.1695127604097089;-0.37154749068182735
-0.001866392911636312;-0.1571584511751466;0.28885051187086336;-0.1813937470180295
-0.03836762914507552;-0.03911809545473521;-0.19647530583797784;-0.20275933619373712
-0.0532141779060238;-0.21460233094106182;-0.2144503361234905;-0.34827822751056414
-0.04210296625262411;0.41675288773908326;-0.2683754269800284;0.22241588840284457
-0.003052908286383222;-0.17630499175462183;0.38771317844118286;-0.29676792856685064
-0.014744041352491187;-0.09167299707398774;-0.00773748784009516;-0.07631564289298184
0.037215648509775066;-0.18592689696612108;1.0258267535768815;-0.17647966150761674
-0.023795064115412358;-0.19784624899201717;0.24391293615708176;-0.15347319508321475
-0.056386352459292924;-0.17309393746318885;-0.28635045726554104;-0.3632149109033014
0.006428474879782055;-0.15266201964718648;0.35176311787015757;0.0023503198930560566
-0.0512200212781574;0.5403450155157509;-0.28635045726554104;0.010896555563339105
-0.04343240400453504;-0.21547576624150552;-0.00773748784009516;-0.3095872820722752
-0.05551890450540724;-0.2008003045691671;-0.2683754269800284;-0.3644968462538438
0.1576027900130163;-0.13060612065557944;1.5560901469995043;-0.22412492536944473
-0.0363966929777434;2.5873566087574376;-0.28635045726554104;1.0843037557508899
-0.04891364239695704;-0.2148960260571164;-0.12457518469592731;-0.33992641870178003
-0.047794664041476934;-0.18255426487019438;-0.1695127604097089;-0.34206725073718597
-0.022166533849605527;-0.12827530807815463;0.0012500273026611588;0.22455244732041532
